capture_id,report,date,radio,channel,edge,gain_mode,configured_gain_db,sample_rate_hz,capture_rms_rx0_dbfs,capture_rms_rx1_dbfs,track_count,dual_valid_track_count,strong_slope_track_count
ch1-upper-edge-narrow-pluto-5d4d-20260812T122145Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T122145Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.618785435205105,-28.035135531523792,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260812T123007Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T123007Z.json,2026-08-12,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.82159914319208,-12.467552897714654,3,3,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T123744Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T123744Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.482622358783267,-27.895847983893134,1,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260812T124519Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T124519Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.295783576389532,-27.739805678296197,3,3,3
ch1-upper-edge-narrow-pluto-5d4d-20260812T132009Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T132009Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.27501834523956,-27.74010041395212,2,2,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T140751Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T140751Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.573449384682636,-27.971702469329927,2,2,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T150621Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T150621Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.62194978827902,-27.966126570912625,3,3,3
ch1-upper-edge-narrow-pluto-5d4d-20260812T151744Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T151744Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.585917744422353,-27.880973915025464,2,2,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T160102Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T160102Z.json,2026-08-12,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.246792472129155,-12.350063133563143,2,2,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T161316Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T161316Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-26.22594649951403,-28.362403092251554,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260812T162531Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T162531Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-26.00203964035167,-28.09387529575662,2,2,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T174903Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T174903Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-26.697152774148467,-28.72736862426107,1,1,0
ch1-upper-edge-narrow-pluto-5d4d-20260812T181301Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T181301Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-26.00106345143532,-28.05109920403077,1,1,1
ch1-upper-edge-narrow-pluto-5d4d-20260812T182042Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T182042Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.575514416085973,-27.69333708332892,6,6,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T182434Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T182434Z.json,2026-08-12,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.371151287862798,-12.314206441439726,3,3,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T183658Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T183658Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.98979062299362,-28.022650603805292,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260812T190902Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T190902Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.938778534753943,-28.0285721444504,1,1,0
ch1-upper-edge-narrow-pluto-5d4d-20260812T194528Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T194528Z.json,2026-08-12,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.459229488533454,-12.5381974810959,4,4,3
ch1-upper-edge-narrow-pluto-5d4d-20260812T195320Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T195320Z.json,2026-08-12,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.429054264653647,-12.66871771474378,2,2,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T201715Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T201715Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.393718704781435,-27.63772049913369,4,4,3
ch1-upper-edge-narrow-pluto-5d4d-20260812T210118Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T210118Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.439809815641695,-27.64249026257355,2,2,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T215309Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T215309Z.json,2026-08-12,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.77459329806135,-12.825905200395196,2,2,2
ch1-upper-edge-narrow-pluto-5d4d-20260812T223239Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T223239Z.json,2026-08-12,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.821925933941529,-12.816238903386202,4,4,4
ch1-upper-edge-narrow-pluto-5d4d-20260812T224018Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T224018Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.359939356357522,-27.52783621091141,4,4,3
ch1-upper-edge-narrow-pluto-5d4d-20260812T230933Z,ch1-upper-edge-narrow-pluto-5d4d-20260812T230933Z.json,2026-08-12,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.367743304977118,-27.606032112389197,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T002834Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T002834Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.161443413443628,-27.441815710721986,1,1,1
ch1-upper-edge-narrow-pluto-5d4d-20260813T003615Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T003615Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.445836690687814,-12.629228812702593,2,2,2
ch1-upper-edge-narrow-pluto-5d4d-20260813T013511Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T013511Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-25.088995335892818,-27.430096433378864,1,1,1
ch1-upper-edge-narrow-pluto-5d4d-20260813T023223Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T023223Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-24.880920842879735,-27.28182400488144,2,2,1
ch1-upper-edge-narrow-pluto-5d4d-20260813T024503Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T024503Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-24.769959287378658,-27.18752704771374,1,1,1
ch1-upper-edge-narrow-pluto-5d4d-20260813T030056Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T030056Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-24.756041928675515,-27.183746400789875,1,1,1
ch1-upper-edge-narrow-pluto-5d4d-20260813T030947Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T030947Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.298262342216752,-12.543375188027122,1,1,1
ch1-upper-edge-narrow-pluto-5d4d-20260813T031744Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T031744Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.336529584586138,-12.483701613187979,2,2,1
ch1-upper-edge-narrow-pluto-5d4d-20260813T033331Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T033331Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-24.873018471530173,-27.24293396180154,1,1,1
ch1-upper-edge-narrow-pluto-5d4d-20260813T035047Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T035047Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-24.94607984190089,-27.34985037919052,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T052506Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T052506Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.918601358395005,-12.52397831255598,2,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T055701Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T055701Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.92747175857201,-12.436145590608152,3,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T062505Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T062505Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.77039342480162,-27.42147292266431,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T064143Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T064143Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.7661502880911,-27.35307129693404,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T064541Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T064541Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.76609483304283,-27.176561559008697,2,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T071750Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T071750Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.756276611396885,-27.168031666142184,1,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T075846Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T075846Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.899132220999434,-12.50133508625169,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T080245Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T080245Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.900062707069132,-12.471965669285652,4,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T081450Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T081450Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.763105194718214,-27.169068927320602,3,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T084822Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T084822Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.91475317711986,-12.491663715635653,1,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T090054Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T090054Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.76677703160801,-27.30148911765291,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T095715Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T095715Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.919312972759418,-12.647770003427638,2,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T101653Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T101653Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.80420176645702,-27.339080705449554,4,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T105834Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T105834Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.95033637042716,-12.51782789213086,3,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T112639Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T112639Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.94922807219379,-12.701083085907658,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T114752Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T114752Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.79541799963222,-27.227680113531918,4,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T121529Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T121529Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.77310080534555,-27.298039730476994,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T124615Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T124615Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.76914557898631,-27.020405837891182,3,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T131026Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T131026Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.7668011383394,-12.448576207607013,0,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T153902Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T153902Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.77914296361692,-27.247319213045927,2,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T160026Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T160026Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.962333446197967,-12.371983123685649,5,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T160815Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T160815Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.80605381176887,-26.986977052877865,2,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T164050Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T164050Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-29.970725674454066,-12.469539650322432,3,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T165809Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T165809Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.84301918905588,-27.151295144830012,2,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T171433Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T171433Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.844505982078765,-27.263048787095347,2,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T172217Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T172217Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-50.84468949106321,-27.4595705717593,1,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T194502Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T194502Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.355750996751125,-12.36808444281046,4,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T195254Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T195254Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-29.023970896296237,-27.768077670474597,5,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T202545Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T202545Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.334654514398766,-12.247025426031763,4,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T215343Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T215343Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-29.10013771058058,-27.804420334015205,6,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T220607Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T220607Z.json,2026-08-13,pluto-5d4d,1,upper,manual,50.0,2500000.0,-29.09612913537297,-27.82089641032044,6,0,0
ch1-upper-edge-narrow-pluto-5d4d-20260813T220959Z,ch1-upper-edge-narrow-pluto-5d4d-20260813T220959Z.json,2026-08-13,pluto-5d4d,1,upper,slow_attack,,2500000.0,-12.300319885605402,-12.36728872946401,5,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T051448Z,ch2-lower-edge-narrow-pluto-19f2-20260811T051448Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.61950808336775,-12.61102011798011,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T054620Z,ch2-lower-edge-narrow-pluto-19f2-20260811T054620Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.626394656545106,-12.616690073735805,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T060716Z,ch2-lower-edge-narrow-pluto-19f2-20260811T060716Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.932701536980144,-12.668369423898103,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T062610Z,ch2-lower-edge-narrow-pluto-19f2-20260811T062610Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.253760191540268,-12.666603945157318,3,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T062817Z,ch2-lower-edge-narrow-pluto-19f2-20260811T062817Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.887550459486325,-7.768968325124517,2,2,1
ch2-lower-edge-narrow-pluto-19f2-20260811T063434Z,ch2-lower-edge-narrow-pluto-19f2-20260811T063434Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.600858014532976,-12.341342566655182,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T064912Z,ch2-lower-edge-narrow-pluto-19f2-20260811T064912Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-13.085875679471604,-12.841548028352092,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T065738Z,ch2-lower-edge-narrow-pluto-19f2-20260811T065738Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.152424336594077,-12.697201445083872,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T070600Z,ch2-lower-edge-narrow-pluto-19f2-20260811T070600Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.725577276196613,-7.555371723711451,2,2,1
ch2-lower-edge-narrow-pluto-19f2-20260811T071011Z,ch2-lower-edge-narrow-pluto-19f2-20260811T071011Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.828025932668028,-7.794390678587089,2,2,1
ch2-lower-edge-narrow-pluto-19f2-20260811T071831Z,ch2-lower-edge-narrow-pluto-19f2-20260811T071831Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-13.080700638082309,-12.88156267465446,1,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T073515Z,ch2-lower-edge-narrow-pluto-19f2-20260811T073515Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.644673221542934,-7.467560554611069,2,2,1
ch2-lower-edge-narrow-pluto-19f2-20260811T073925Z,ch2-lower-edge-narrow-pluto-19f2-20260811T073925Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.670788273824382,-12.496738707931108,2,2,1
ch2-lower-edge-narrow-pluto-19f2-20260811T080227Z,ch2-lower-edge-narrow-pluto-19f2-20260811T080227Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.872542368938088,-7.655908002909247,3,1,0
ch2-lower-edge-narrow-pluto-19f2-20260811T080844Z,ch2-lower-edge-narrow-pluto-19f2-20260811T080844Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.490202963211274,-12.696799478436034,1,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T081710Z,ch2-lower-edge-narrow-pluto-19f2-20260811T081710Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.364555032105411,-12.398390178210917,3,1,0
ch2-lower-edge-narrow-pluto-19f2-20260811T084220Z,ch2-lower-edge-narrow-pluto-19f2-20260811T084220Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.698937402677203,-12.51957175193467,3,3,2
ch2-lower-edge-narrow-pluto-19f2-20260811T091756Z,ch2-lower-edge-narrow-pluto-19f2-20260811T091756Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.223605209173973,-12.077236640312838,0,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T094058Z,ch2-lower-edge-narrow-pluto-19f2-20260811T094058Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.814595446744402,-7.669014171270668,1,1,0
ch2-lower-edge-narrow-pluto-19f2-20260811T100811Z,ch2-lower-edge-narrow-pluto-19f2-20260811T100811Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-10.037921728987854,-7.952163037885812,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T101220Z,ch2-lower-edge-narrow-pluto-19f2-20260811T101220Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.21523833892687,-12.849613097925662,0,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T102906Z,ch2-lower-edge-narrow-pluto-19f2-20260811T102906Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.86524186150896,-7.654439140586674,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T110226Z,ch2-lower-edge-narrow-pluto-19f2-20260811T110226Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.588718680792983,-7.434281704981958,3,3,2
ch2-lower-edge-narrow-pluto-19f2-20260811T114625Z,ch2-lower-edge-narrow-pluto-19f2-20260811T114625Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.538274642619605,-12.728469017478012,0,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T120521Z,ch2-lower-edge-narrow-pluto-19f2-20260811T120521Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.952954979020848,-7.952722922191418,2,2,1
ch2-lower-edge-narrow-pluto-19f2-20260811T120930Z,ch2-lower-edge-narrow-pluto-19f2-20260811T120930Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.478425160418375,-13.021783609086127,1,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T121341Z,ch2-lower-edge-narrow-pluto-19f2-20260811T121341Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.766649911069669,-7.5733416878597435,2,2,0
ch2-lower-edge-narrow-pluto-19f2-20260811T121546Z,ch2-lower-edge-narrow-pluto-19f2-20260811T121546Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-10.086030807243699,-8.048500894449727,1,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T123640Z,ch2-lower-edge-narrow-pluto-19f2-20260811T123640Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.565292616028906,-12.331477942367588,1,1,1
ch2-lower-edge-narrow-pluto-19f2-20260811T130354Z,ch2-lower-edge-narrow-pluto-19f2-20260811T130354Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.619918962401336,-7.564068952605893,1,1,1
ch2-lower-edge-narrow-pluto-19f2-20260811T131420Z,ch2-lower-edge-narrow-pluto-19f2-20260811T131420Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.759876892478484,-7.780815837208039,3,1,0
ch2-lower-edge-narrow-pluto-19f2-20260811T132243Z,ch2-lower-edge-narrow-pluto-19f2-20260811T132243Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.081918990185915,-12.920661888557511,0,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T134634Z,ch2-lower-edge-narrow-pluto-19f2-20260811T134634Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.934757735308471,-7.896712826958269,1,1,0
ch2-lower-edge-narrow-pluto-19f2-20260811T134838Z,ch2-lower-edge-narrow-pluto-19f2-20260811T134838Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.980020891678144,-7.891597524615977,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T141546Z,ch2-lower-edge-narrow-pluto-19f2-20260811T141546Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.245571222694565,-12.14528899610458,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T150011Z,ch2-lower-edge-narrow-pluto-19f2-20260811T150011Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.72278980932171,-7.554044243943304,4,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T155503Z,ch2-lower-edge-narrow-pluto-19f2-20260811T155503Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.231680002870661,-6.793601539242921,1,1,1
ch2-lower-edge-narrow-pluto-19f2-20260811T160528Z,ch2-lower-edge-narrow-pluto-19f2-20260811T160528Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.56813960119942,-12.451542895615145,2,2,1
ch2-lower-edge-narrow-pluto-19f2-20260811T163601Z,ch2-lower-edge-narrow-pluto-19f2-20260811T163601Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.13875082561042,-12.898988034979112,1,1,1
ch2-lower-edge-narrow-pluto-19f2-20260811T170108Z,ch2-lower-edge-narrow-pluto-19f2-20260811T170108Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-10.140483012494528,-8.051575921615813,2,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T172204Z,ch2-lower-edge-narrow-pluto-19f2-20260811T172204Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.743494056770379,-12.738762415247766,1,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T175852Z,ch2-lower-edge-narrow-pluto-19f2-20260811T175852Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.423204776370778,-12.448472548942695,3,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T180513Z,ch2-lower-edge-narrow-pluto-19f2-20260811T180513Z.json,2026-08-11,pluto-19f2,2,lower,slow_attack,,2500000.0,-12.444793203679133,-12.42282963529787,3,0,0
ch2-lower-edge-narrow-pluto-19f2-20260811T182258Z,ch2-lower-edge-narrow-pluto-19f2-20260811T182258Z.json,2026-08-11,pluto-19f2,2,lower,manual,50.0,2500000.0,-9.478279930224199,-7.537113298612641,0,0,0
